user,timestamp,hours,project,logged_time
Jaime,2018-04-24 00:00:00,2.0,projects,02:00:00
Jaime,2018-04-24 00:00:00,2.5,projects,02:30:00
Jaime,2018-04-24 00:00:00,1.5,culture and management,01:30:00
Robert,2018-04-24 00:00:00,5.0,projects,05:00:00
Tywin,2018-04-24 00:00:00,4.0,projects,04:00:00
Tywin,2018-04-24 00:00:00,1.0,recruitment,01:00:00
Tywin,2018-04-24 00:00:00,1.5,recruitment,01:30:00
Tywin,2018-04-24 00:00:00,7.0,projects,07:00:00
Catelyn,2018-04-24 00:00:00,6.0,projects,06:00:00
Robert,2018-04-24 00:00:00,0.5,bizdev,00:30:00
Davos,2018-04-23 15:52:00,0.5,projects,00:30:00
Davos,2018-04-23 15:52:00,1.5,projects,01:30:00
Tormund,2018-04-23 15:11:00,6.5,projects,06:30:00
Tormund,2018-04-23 15:11:00,2.5,ops and admin,02:30:00
Margaery,2018-04-23 15:08:00,0.75,engineering,00:45:00
Margaery,2018-04-23 15:08:00,0.5,learning,00:30:00
Margaery,2018-04-23 15:08:00,0.5,culture and management,00:30:00
Margaery,2018-04-23 15:08:00,0.5,ops and admin,00:30:00
Margaery,2018-04-23 15:08:00,1.0,projects,01:00:00
Margaery,2018-04-23 15:08:00,4.0,projects,04:00:00
Margaery,2018-04-23 15:08:00,1.5,ops and admin,01:30:00
Joffrey,2018-04-23 15:02:00,0.5,ops and admin,00:30:00
Joffrey,2018-04-23 15:02:00,8.0,projects,08:00:00
Bronn,2018-04-23 14:36:00,2.0,projects,02:00:00
Bronn,2018-04-23 14:36:00,0.5,projects,00:30:00
Bronn,2018-04-23 14:36:00,0.5,projects,00:30:00
Tywin,2018-04-23 13:11:00,5.0,projects,05:00:00
Tywin,2018-04-23 13:11:00,1.5,projects,01:30:00
Theon,2018-04-23 12:08:00,1.0,projects,01:00:00
Theon,2018-04-23 12:08:00,1.0,projects,01:00:00
Theon,2018-04-23 12:08:00,3.0,projects,03:00:00
Theon,2018-04-23 12:08:00,1.5,ops and admin,01:30:00
Shae,2018-04-23 11:59:00,0.5,ops and admin,00:30:00
Shae,2018-04-23 11:59:00,2.5,projects,02:30:00
Shae,2018-04-23 11:59:00,2.5,projects,02:30:00
Shae,2018-04-23 11:59:00,2.0,ops and admin,02:00:00
Ned,2018-04-23 11:12:00,0.75,projects,00:45:00
Ned,2018-04-23 11:12:00,1.5,projects,01:30:00
Ned,2018-04-23 11:12:00,0.5,projects,00:30:00
Ned,2018-04-23 11:12:00,3.0,projects,03:00:00
Ned,2018-04-23 11:12:00,0.75,projects,00:45:00
Ned,2018-04-23 11:12:00,2.5,culture and management,02:30:00
Ned,2018-04-23 11:12:00,0.5,projects,00:30:00
Littlefinger,2018-04-23 11:07:00,6.0,ops and admin,06:00:00
Littlefinger,2018-04-23 11:07:00,0.75,recruitment,00:45:00
Littlefinger,2018-04-23 11:07:00,0.75,culture and management,00:45:00
Jaime,2018-04-23 10:37:00,8.0,projects,08:00:00
Jaime,2018-04-23 10:37:00,0.5,ops and admin,00:30:00
Bronn,2018-04-23 10:31:00,0.5,projects,00:30:00
Bronn,2018-04-23 10:31:00,0.5,ops and admin,00:30:00
Bronn,2018-04-23 10:31:00,0.5,ops and admin,00:30:00
Bronn,2018-04-23 10:31:00,0.5,engineering,00:30:00
Bronn,2018-04-23 10:31:00,0.5,projects,00:30:00
Bronn,2018-04-23 10:31:00,0.5,ops and admin,00:30:00
Bronn,2018-04-23 10:31:00,1.0,projects,01:00:00
Bronn,2018-04-23 10:31:00,0.75,projects,00:45:00
Bronn,2018-04-23 10:31:00,0.5,projects,00:30:00
Davos,2018-04-23 10:00:00,0.5,projects,00:30:00
Davos,2018-04-23 10:00:00,0.5,website,00:30:00
Davos,2018-04-23 10:00:00,1.5,ops and admin,01:30:00
Davos,2018-04-23 10:00:00,4.0,projects,04:00:00
Khal,2018-04-23 09:22:00,0.5,ops and admin,00:30:00
Khal,2018-04-23 09:22:00,0.5,machine learning,00:30:00
Khal,2018-04-23 09:22:00,6.0,projects,06:00:00
Gendry,2018-04-23 08:20:00,1.0,bizdev,01:00:00
Gendry,2018-04-23 08:20:00,0.5,recruitment,00:30:00
Gendry,2018-04-23 08:20:00,1.0,ops and admin,01:00:00
Gendry,2018-04-23 08:20:00,3.5,culture and management,03:30:00
Samwell,2018-04-23 08:04:00,6.0,projects,06:00:00
Samwell,2018-04-23 08:04:00,0.5,ops and admin,00:30:00
Robert,2018-04-23 00:00:00,2.0,bizdev,02:00:00
Robert,2018-04-23 00:00:00,2.5,culture and management,02:30:00
Robert,2018-04-23 00:00:00,0.5,projects,00:30:00
Hound,2018-04-23 00:00:00,6.0,ops and admin,06:00:00
Hound,2018-04-23 00:00:00,1.0,events,01:00:00
Hound,2018-04-23 00:00:00,0.5,projects,00:30:00
Catelyn,2018-04-23 00:00:00,4.25,data storytelling,04:15:00
Catelyn,2018-04-23 00:00:00,1.0,ops and admin,01:00:00
Catelyn,2018-04-23 00:00:00,0.5,ops and admin,00:30:00
Catelyn,2018-04-23 00:00:00,0.5,data storytelling,00:30:00
Catelyn,2018-04-23 00:00:00,0.25,engineering,00:15:00
Ned,2018-04-23 00:00:00,1.0,recruitment,01:00:00
Robert,2018-04-23 00:00:00,0.5,projects,00:30:00
Robert,2018-04-23 00:00:00,3.0,projects,03:00:00
Shae,2018-04-21 15:14:00,4.0,projects,04:00:00
Hound,2018-04-21 00:00:00,1.0,projects,01:00:00
Samwell,2018-04-21 00:00:00,2.0,projects,02:00:00
Robert,2018-04-21 00:00:00,1.5,bizdev,01:30:00
Robert,2018-04-21 00:00:00,1.5,recruitment,01:30:00
Robert,2018-04-21 00:00:00,4.5,bizdev,04:30:00
Joffrey,2018-04-21 00:00:00,4.0,projects,04:00:00
Joffrey,2018-04-21 00:00:00,1.5,projects,01:30:00
Shae,2018-04-20 14:08:00,6.5,projects,06:30:00
Tormund,2018-04-20 13:50:00,8.5,projects,08:30:00
Tormund,2018-04-20 13:50:00,1.0,culture and management,01:00:00
Joffrey,2018-04-20 12:52:00,8.0,projects,08:00:00
Bronn,2018-04-20 11:10:00,0.5,website,00:30:00
Bronn,2018-04-20 11:10:00,1.0,data storytelling,01:00:00
Bronn,2018-04-20 11:10:00,1.25,projects,01:15:00
Bronn,2018-04-20 11:10:00,1.0,projects,01:00:00
Bronn,2018-04-20 11:10:00,1.0,projects,01:00:00
Bronn,2018-04-20 11:10:00,0.25,ops and admin,00:15:00
Bronn,2018-04-20 11:10:00,1.5,projects,01:30:00
Robert,2018-04-20 11:05:00,1.0,ops and admin,01:00:00
Robert,2018-04-20 11:05:00,2.0,projects,02:00:00
Robert,2018-04-20 11:05:00,3.0,projects,03:00:00
Robert,2018-04-20 11:05:00,1.5,bizdev,01:30:00
Ned,2018-04-20 10:49:00,0.5,ops and admin,00:30:00
Ned,2018-04-20 10:49:00,1.0,projects,01:00:00
Ned,2018-04-20 10:49:00,2.0,projects,02:00:00
Ned,2018-04-20 10:49:00,1.0,projects,01:00:00
Ned,2018-04-20 10:49:00,2.0,projects,02:00:00
Ned,2018-04-20 10:49:00,1.0,ops and admin,01:00:00
Ned,2018-04-20 10:49:00,0.5,culture and management,00:30:00
Ned,2018-04-20 10:49:00,0.5,projects,00:30:00
Ned,2018-04-20 10:49:00,0.5,projects,00:30:00
Khal,2018-04-20 10:36:00,8.5,projects,08:30:00
Jorah,2018-04-20 10:29:00,2.0,data storytelling,02:00:00
Jorah,2018-04-20 10:29:00,0.5,projects,00:30:00
Jorah,2018-04-20 10:29:00,0.5,recruitment,00:30:00
Jorah,2018-04-20 10:29:00,0.25,website,00:15:00
Jorah,2018-04-20 10:29:00,0.5,projects,00:30:00
Jorah,2018-04-20 10:29:00,3.0,projects,03:00:00
Jorah,2018-04-20 10:29:00,1.5,projects,01:30:00
Littlefinger,2018-04-20 10:16:00,0.5,recruitment,00:30:00
Littlefinger,2018-04-20 10:16:00,1.0,culture and management,01:00:00
Davos,2018-04-20 10:10:00,0.5,projects,00:30:00
Davos,2018-04-20 10:10:00,1.5,projects,01:30:00
Davos,2018-04-20 10:10:00,0.5,website,00:30:00
Davos,2018-04-20 10:10:00,3.0,projects,03:00:00
Davos,2018-04-20 10:10:00,1.0,data storytelling,01:00:00
Theon,2018-04-20 10:08:00,0.25,projects,00:15:00
Theon,2018-04-20 10:08:00,0.75,data storytelling,00:45:00
Theon,2018-04-20 10:08:00,4.0,projects,04:00:00
Theon,2018-04-20 10:08:00,2.0,projects,02:00:00
Jaime,2018-04-20 10:07:00,8.0,projects,08:00:00
Samwell,2018-04-20 10:07:00,7.0,projects,07:00:00
Gendry,2018-04-20 09:35:00,4.0,projects,04:00:00
Gendry,2018-04-20 09:35:00,1.25,projects,01:15:00
Gendry,2018-04-20 09:35:00,1.75,bizdev,01:45:00
Hound,2018-04-20 08:58:00,6.0,ops and admin,06:00:00
Hound,2018-04-20 08:58:00,1.0,events,01:00:00
Catelyn,2018-04-20 00:00:00,1.0,data storytelling,01:00:00
Davos,2018-04-20 00:00:00,1.0,data storytelling,01:00:00
Davos,2018-04-20 00:00:00,1.0,projects,01:00:00
Catelyn,2018-04-20 00:00:00,2.0,projects,02:00:00
Tywin,2018-04-20 00:00:00,0.5,website,00:30:00
Tywin,2018-04-20 00:00:00,0.5,events,00:30:00
Catelyn,2018-04-20 00:00:00,3.5,data storytelling,03:30:00
Tywin,2018-04-20 00:00:00,5.5,projects,05:30:00
Tywin,2018-04-20 00:00:00,2.0,projects,02:00:00
Tywin,2018-04-20 00:00:00,0.5,workshops,00:30:00
Robert,2018-04-19 15:17:00,2.0,bizdev,02:00:00
Samwell,2018-04-19 14:26:00,6.0,projects,06:00:00
Shae,2018-04-19 14:13:00,6.0,projects,06:00:00
Shae,2018-04-19 14:13:00,2.0,projects,02:00:00
Theon,2018-04-19 13:51:00,2.0,data storytelling,02:00:00
Theon,2018-04-19 13:51:00,6.0,projects,06:00:00
Robert,2018-04-19 13:39:00,2.5,projects,02:30:00
Robert,2018-04-19 13:39:00,1.0,transit,01:00:00
Robert,2018-04-19 13:39:00,1.0,bizdev,01:00:00
Robert,2018-04-19 13:39:00,0.5,culture and management,00:30:00
Robert,2018-04-19 13:39:00,1.0,projects,01:00:00
Robert,2018-04-19 13:39:00,0.5,ops and admin,00:30:00
Robert,2018-04-19 13:39:00,1.5,bizdev,01:30:00
Joffrey,2018-04-19 13:36:00,2.5,projects,02:30:00
Joffrey,2018-04-19 13:36:00,6.0,projects,06:00:00
Tormund,2018-04-19 12:02:00,6.5,projects,06:30:00
Ned,2018-04-19 11:31:00,0.5,culture and management,00:30:00
Ned,2018-04-19 11:31:00,2.5,projects,02:30:00
Ned,2018-04-19 11:31:00,1.0,transit,01:00:00
Ned,2018-04-19 11:31:00,1.0,ops and admin,01:00:00
Ned,2018-04-19 11:31:00,0.75,events,00:45:00
Ned,2018-04-19 11:31:00,1.5,bizdev,01:30:00
Gendry,2018-04-19 10:59:00,1.5,bizdev,01:30:00
Gendry,2018-04-19 10:59:00,4.0,projects,04:00:00
Gendry,2018-04-19 10:59:00,1.0,culture and management,01:00:00
Gendry,2018-04-19 10:59:00,1.0,bizdev,01:00:00
Hound,2018-04-19 10:56:00,5.0,ops and admin,05:00:00
Hound,2018-04-19 10:56:00,1.0,workshops,01:00:00
Hound,2018-04-19 10:56:00,2.0,culture and management,02:00:00
Littlefinger,2018-04-19 10:47:00,0.75,culture and management,00:45:00
Littlefinger,2018-04-19 10:47:00,0.75,recruitment,00:45:00
Littlefinger,2018-04-19 10:47:00,0.75,workshops,00:45:00
Littlefinger,2018-04-19 10:47:00,5.5,ops and admin,05:30:00
Davos,2018-04-19 09:42:00,0.5,projects,00:30:00
Davos,2018-04-19 09:42:00,4.5,projects,04:30:00
Khal,2018-04-19 09:15:00,2.0,projects,02:00:00
Khal,2018-04-19 09:15:00,5.0,projects,05:00:00
Jorah,2018-04-19 09:06:00,1.75,projects,01:45:00
Jorah,2018-04-19 09:06:00,4.0,data storytelling,04:00:00
Jorah,2018-04-19 09:06:00,0.25,projects,00:15:00
Jorah,2018-04-19 09:06:00,0.25,website,00:15:00
Bronn,2018-04-19 08:28:00,3.5,projects,03:30:00
Bronn,2018-04-19 08:28:00,0.5,website,00:30:00
Bronn,2018-04-19 08:28:00,0.5,projects,00:30:00
Bronn,2018-04-19 08:28:00,2.5,projects,02:30:00
Catelyn,2018-04-19 00:00:00,6.0,projects,06:00:00
Jaime,2018-04-19 00:00:00,1.0,projects,01:00:00
Jaime,2018-04-19 00:00:00,5.0,projects,05:00:00
Catelyn,2018-04-19 00:00:00,0.25,data storytelling,00:15:00
Catelyn,2018-04-19 00:00:00,0.25,ops and admin,00:15:00
Catelyn,2018-04-19 00:00:00,0.5,ops and admin,00:30:00
Bronn,2018-04-18 14:49:00,2.0,projects,02:00:00
Bronn,2018-04-18 14:49:00,5.0,projects,05:00:00
Bronn,2018-04-18 14:49:00,2.0,projects,02:00:00
Tormund,2018-04-18 13:37:00,8.0,projects,08:00:00
Hound,2018-04-18 13:37:00,6.5,ops and admin,06:30:00
Hound,2018-04-18 13:37:00,1.0,projects,01:00:00
Hound,2018-04-18 13:37:00,0.5,events,00:30:00
Shae,2018-04-18 10:57:00,4.0,projects,04:00:00
Joffrey,2018-04-18 10:35:00,8.0,projects,08:00:00
Jaime,2018-04-18 10:33:00,1.5,projects,01:30:00
Jaime,2018-04-18 10:33:00,1.5,culture and management,01:30:00
Jaime,2018-04-18 10:33:00,5.0,projects,05:00:00
Jaime,2018-04-18 10:33:00,1.0,projects,01:00:00
Theon,2018-04-18 09:51:00,2.5,projects,02:30:00
Theon,2018-04-18 09:51:00,4.5,projects,04:30:00
Davos,2018-04-18 09:47:00,0.75,projects,00:45:00
Davos,2018-04-18 09:47:00,1.0,website,01:00:00
Davos,2018-04-18 09:47:00,2.75,projects,02:45:00
Davos,2018-04-18 09:47:00,1.0,projects,01:00:00
Samwell,2018-04-18 09:39:00,7.0,projects,07:00:00
Gendry,2018-04-18 09:14:00,6.0,projects,06:00:00
Khal,2018-04-18 09:11:00,5.0,projects,05:00:00
Khal,2018-04-18 09:11:00,2.0,projects,02:00:00
Khal,2018-04-18 09:11:00,1.0,projects,01:00:00
Jorah,2018-04-18 08:43:00,0.5,bizdev,00:30:00
Jorah,2018-04-18 08:43:00,0.5,projects,00:30:00
Jorah,2018-04-18 08:43:00,1.75,projects,01:45:00
Jorah,2018-04-18 08:43:00,3.5,projects,03:30:00
Ned,2018-04-18 00:00:00,2.5,projects,02:30:00
Ned,2018-04-18 00:00:00,1.0,culture and management,01:00:00
Ned,2018-04-18 00:00:00,1.0,projects,01:00:00
Ned,2018-04-18 00:00:00,2.0,bizdev,02:00:00
Ned,2018-04-18 00:00:00,1.0,events,01:00:00
Davos,2018-04-18 00:00:00,1.0,projects,01:00:00
Littlefinger,2018-04-18 00:00:00,4.0,ops and admin,04:00:00
Littlefinger,2018-04-18 00:00:00,0.5,culture and management,00:30:00
Littlefinger,2018-04-18 00:00:00,2.0,recruitment,02:00:00
Littlefinger,2018-04-18 00:00:00,0.75,workshops,00:45:00
Davos,2018-04-18 00:00:00,1.0,projects,01:00:00
Gendry,2018-04-18 00:00:00,1.0,projects,01:00:00
Ned,2018-04-18 00:00:00,3.0,projects,03:00:00
Tywin,2018-04-18 00:00:00,9.0,projects,09:00:00
Tywin,2018-04-18 00:00:00,1.0,workshops,01:00:00
Tywin,2018-04-18 00:00:00,1.0,website,01:00:00
Tywin,2018-04-18 00:00:00,2.0,projects,02:00:00
Catelyn,2018-04-18 00:00:00,5.5,projects,05:30:00
Catelyn,2018-04-18 00:00:00,2.0,data storytelling,02:00:00
Catelyn,2018-04-18 00:00:00,0.75,ops and admin,00:45:00
Robert,2018-04-18 00:00:00,1.5,bizdev,01:30:00
Robert,2018-04-18 00:00:00,6.0,projects,06:00:00
Robert,2018-04-18 00:00:00,1.0,projects,01:00:00
Shae,2018-04-18 00:00:00,2.0,projects,02:00:00
Gendry,2018-04-18 00:00:00,0.3,bizdev,00:18:00
Jorah,2018-04-18 00:00:00,1.0,projects,01:00:00
Robert,2018-04-18 00:00:00,0.5,bizdev,00:30:00
Robert,2018-04-18 00:00:00,0.5,ops and admin,00:30:00
Robert,2018-04-17 15:40:00,2.0,projects,02:00:00
Tormund,2018-04-17 13:25:00,9.0,projects,09:00:00
Jaime,2018-04-17 12:16:00,1.0,projects,01:00:00
Jaime,2018-04-17 12:16:00,2.0,projects,02:00:00
Jaime,2018-04-17 12:16:00,0.5,projects,00:30:00
Jaime,2018-04-17 12:16:00,6.0,projects,06:00:00
Samwell,2018-04-17 12:12:00,6.0,projects,06:00:00
Khal,2018-04-17 11:52:00,1.0,projects,01:00:00
Khal,2018-04-17 11:52:00,0.75,projects,00:45:00
Khal,2018-04-17 11:52:00,7.0,projects,07:00:00
Littlefinger,2018-04-17 11:48:00,7.5,ops and admin,07:30:00
Littlefinger,2018-04-17 11:48:00,0.5,recruitment,00:30:00
Shae,2018-04-17 11:47:00,5.0,projects,05:00:00
Ned,2018-04-17 11:47:00,1.0,projects,01:00:00
Ned,2018-04-17 11:47:00,4.0,events,04:00:00
Ned,2018-04-17 11:47:00,2.0,projects,02:00:00
Ned,2018-04-17 11:47:00,1.0,transit,01:00:00
Ned,2018-04-17 11:47:00,0.75,projects,00:45:00
Ned,2018-04-17 11:47:00,0.5,bizdev,00:30:00
Jorah,2018-04-17 11:33:00,1.5,projects,01:30:00
Hound,2018-04-17 10:29:00,1.0,events,01:00:00
Hound,2018-04-17 10:29:00,7.0,ops and admin,07:00:00
Jorah,2018-04-17 09:56:00,1.5,projects,01:30:00
Jorah,2018-04-17 09:56:00,0.25,ops and admin,00:15:00
Jorah,2018-04-17 09:56:00,2.5,projects,02:30:00
Jorah,2018-04-17 09:56:00,1.0,projects,01:00:00
Jorah,2018-04-17 09:56:00,2.0,recruitment,02:00:00
Bronn,2018-04-17 09:44:00,2.5,projects,02:30:00
Bronn,2018-04-17 09:44:00,1.5,projects,01:30:00
Bronn,2018-04-17 09:44:00,1.5,projects,01:30:00
Bronn,2018-04-17 09:44:00,0.5,projects,00:30:00
Bronn,2018-04-17 09:44:00,0.5,projects,00:30:00
Bronn,2018-04-17 09:44:00,0.5,website,00:30:00
Theon,2018-04-17 09:30:00,5.0,projects,05:00:00
Theon,2018-04-17 09:30:00,1.0,projects,01:00:00
Margaery,2018-04-17 09:17:00,1.5,projects,01:30:00
Margaery,2018-04-17 09:17:00,4.0,projects,04:00:00
Davos,2018-04-17 00:00:00,6.0,projects,06:00:00
Catelyn,2018-04-17 00:00:00,0.5,ops and admin,00:30:00
Catelyn,2018-04-17 00:00:00,0.5,projects,00:30:00
Catelyn,2018-04-17 00:00:00,5.5,projects,05:30:00
Gendry,2018-04-17 00:00:00,7.5,projects,07:30:00
Catelyn,2018-04-17 00:00:00,0.3,projects,00:18:00
Catelyn,2018-04-17 00:00:00,0.7,data storytelling,00:42:00
Theon,2018-04-16 15:46:00,4.0,projects,04:00:00
Theon,2018-04-16 15:46:00,3.0,projects,03:00:00
Theon,2018-04-16 15:46:00,2.0,ops and admin,02:00:00
Tormund,2018-04-16 15:09:00,2.5,projects,02:30:00
Shae,2018-04-16 11:32:00,1.0,projects,01:00:00
Shae,2018-04-16 11:32:00,0.5,projects,00:30:00
Shae,2018-04-16 11:32:00,3.5,engineering,03:30:00
Shae,2018-04-16 11:32:00,1.5,projects,01:30:00
Shae,2018-04-16 11:32:00,1.0,ops and admin,01:00:00
Hound,2018-04-16 11:17:00,1.0,events,01:00:00
Hound,2018-04-16 11:17:00,5.5,ops and admin,05:30:00
Hound,2018-04-16 11:17:00,1.5,culture and management,01:30:00
Ned,2018-04-16 11:06:00,1.5,transit,01:30:00
Ned,2018-04-16 11:06:00,2.0,projects,02:00:00
Ned,2018-04-16 11:06:00,1.0,ops and admin,01:00:00
Ned,2018-04-16 11:06:00,1.0,projects,01:00:00
Ned,2018-04-16 11:06:00,1.5,ops and admin,01:30:00
Ned,2018-04-16 11:06:00,1.0,projects,01:00:00
Littlefinger,2018-04-16 10:46:00,4.5,ops and admin,04:30:00
Littlefinger,2018-04-16 10:46:00,2.5,culture and management,02:30:00
Littlefinger,2018-04-16 10:46:00,0.5,recruitment,00:30:00
Littlefinger,2018-04-16 10:46:00,0.5,workshops,00:30:00
Gendry,2018-04-16 10:13:00,0.5,projects,00:30:00
Gendry,2018-04-16 10:13:00,0.5,ops and admin,00:30:00
Gendry,2018-04-16 10:13:00,1.5,culture and management,01:30:00
Gendry,2018-04-16 10:13:00,3.5,projects,03:30:00
Gendry,2018-04-16 10:13:00,1.75,bizdev,01:45:00
Jaime,2018-04-16 10:08:00,1.0,projects,01:00:00
Jaime,2018-04-16 10:08:00,0.5,transit,00:30:00
Jaime,2018-04-16 10:08:00,1.5,ops and admin,01:30:00
Jaime,2018-04-16 10:08:00,0.5,projects,00:30:00
Jaime,2018-04-16 10:08:00,0.5,projects,00:30:00
Jaime,2018-04-16 10:08:00,4.0,projects,04:00:00
Margaery,2018-04-16 09:49:00,0.5,projects,00:30:00
Margaery,2018-04-16 09:49:00,0.5,projects,00:30:00
Margaery,2018-04-16 09:49:00,1.5,projects,01:30:00
Margaery,2018-04-16 09:49:00,3.5,ops and admin,03:30:00
Khal,2018-04-16 09:35:00,7.0,projects,07:00:00
Khal,2018-04-16 09:35:00,0.5,ops and admin,00:30:00
Khal,2018-04-16 09:35:00,0.5,projects,00:30:00
Jorah,2018-04-16 08:45:00,2.0,website,02:00:00
Jorah,2018-04-16 08:45:00,2.25,ops and admin,02:15:00
Jorah,2018-04-16 08:45:00,0.5,projects,00:30:00
Jorah,2018-04-16 08:45:00,1.0,projects,01:00:00
Davos,2018-04-16 00:00:00,2.0,projects,02:00:00
Davos,2018-04-16 00:00:00,1.5,projects,01:30:00
Davos,2018-04-16 00:00:00,1.0,website,01:00:00
Davos,2018-04-16 00:00:00,2.0,projects,02:00:00
Davos,2018-04-16 00:00:00,2.0,projects,02:00:00
Davos,2018-04-16 00:00:00,1.0,website,01:00:00
Davos,2018-04-16 00:00:00,0.5,projects,00:30:00
Robert,2018-04-16 00:00:00,1.0,recruitment,01:00:00
Davos,2018-04-16 00:00:00,1.5,ops and admin,01:30:00
Davos,2018-04-16 00:00:00,1.5,website,01:30:00
Robert,2018-04-16 00:00:00,1.0,ops and admin,01:00:00
Robert,2018-04-16 00:00:00,1.0,ops and admin,01:00:00
Robert,2018-04-16 00:00:00,4.0,bizdev,04:00:00
Robert,2018-04-16 00:00:00,2.0,projects,02:00:00
Robert,2018-04-16 00:00:00,3.0,bizdev,03:00:00
Robert,2018-04-16 00:00:00,1.0,bizdev,01:00:00
Robert,2018-04-16 00:00:00,1.0,transit,01:00:00
Robert,2018-04-16 00:00:00,2.0,projects,02:00:00
Robert,2018-04-16 00:00:00,1.0,bizdev,01:00:00
Samwell,2018-04-16 00:00:00,0.5,projects,00:30:00
Samwell,2018-04-16 00:00:00,0.5,ops and admin,00:30:00
Samwell,2018-04-16 00:00:00,5.0,projects,05:00:00
Tywin,2018-04-16 00:00:00,1.5,ops and admin,01:30:00
Tywin,2018-04-16 00:00:00,1.5,projects,01:30:00
Davos,2018-04-16 00:00:00,1.0,projects,01:00:00
Bronn,2018-04-16 00:00:00,2.0,website,02:00:00
Bronn,2018-04-16 00:00:00,0.5,projects,00:30:00
Bronn,2018-04-16 00:00:00,0.5,ops and admin,00:30:00
Bronn,2018-04-16 00:00:00,1.0,website,01:00:00
Joffrey,2018-04-16 00:00:00,8.0,projects,08:00:00
Joffrey,2018-04-16 00:00:00,1.5,ops and admin,01:30:00
Joffrey,2018-04-16 00:00:00,5.0,projects,05:00:00
Tywin,2018-04-16 00:00:00,2.0,workshops,02:00:00
Tywin,2018-04-16 00:00:00,6.5,projects,06:30:00
Tywin,2018-04-16 00:00:00,3.0,projects,03:00:00
Tywin,2018-04-16 00:00:00,1.5,projects,01:30:00
Joffrey,2018-04-16 00:00:00,0.5,transit,00:30:00
Ned,2018-04-15 19:00:00,4.5,projects,04:30:00
Ned,2018-04-15 19:00:00,1.0,projects,01:00:00
Ned,2018-04-15 19:00:00,1.0,projects,01:00:00
Robert,2018-04-15 12:47:00,0.5,events,00:30:00
Robert,2018-04-15 12:47:00,3.0,ops and admin,03:00:00
Tormund,2018-04-15 08:06:00,6.0,projects,06:00:00
Bronn,2018-04-15 00:00:00,2.0,website,02:00:00
Sansa,2018-04-14 00:00:00,3.57,bizdev,03:34:11
Bronn,2018-04-14 00:00:00,1.0,website,01:00:00
Joffrey,2018-04-14 00:00:00,4.0,projects,04:00:00
Sansa,2018-04-14 00:00:00,3.05,bizdev,03:02:59
Sansa,2018-04-14 00:00:00,1.03,bizdev,01:01:48
Sansa,2018-04-14 00:00:00,0.75,blog ideas,00:45:00
Sansa,2018-04-14 00:00:00,1.57,blog ideas,01:34:12
Sansa,2018-04-14 00:00:00,0.5,bizdev,00:30:00
Sansa,2018-04-14 00:00:00,0.52,data storytelling,00:31:12
Sansa,2018-04-14 00:00:00,0.92,website,00:55:12
Joffrey,2018-04-13 12:32:00,7.5,projects,07:30:00
Littlefinger,2018-04-13 12:11:00,6.0,ops and admin,06:00:00
Littlefinger,2018-04-13 12:11:00,0.5,recruitment,00:30:00
Littlefinger,2018-04-13 12:11:00,2.0,workshops,02:00:00
Ned,2018-04-13 11:55:00,0.5,bizdev,00:30:00
Ned,2018-04-13 11:55:00,1.0,culture and management,01:00:00
Ned,2018-04-13 11:55:00,1.0,projects,01:00:00
Ned,2018-04-13 11:55:00,0.75,recruitment,00:45:00
Ned,2018-04-13 11:55:00,1.0,projects,01:00:00
Ned,2018-04-13 11:55:00,0.5,projects,00:30:00
Ned,2018-04-13 11:55:00,1.0,projects,01:00:00
Ned,2018-04-13 11:55:00,1.0,projects,01:00:00
Ned,2018-04-13 11:55:00,1.0,culture and management,01:00:00
Ned,2018-04-13 11:55:00,0.5,events,00:30:00
Samwell,2018-04-13 11:49:00,1.0,projects,01:00:00
Samwell,2018-04-13 11:49:00,3.0,engineering,03:00:00
Samwell,2018-04-13 11:49:00,1.0,projects,01:00:00
Samwell,2018-04-13 11:49:00,0.5,projects,00:30:00
Gendry,2018-04-13 11:02:00,1.0,ops and admin,01:00:00
Gendry,2018-04-13 11:02:00,2.0,transit,02:00:00
Gendry,2018-04-13 11:02:00,3.0,bizdev,03:00:00
Gendry,2018-04-13 11:02:00,1.5,bizdev,01:30:00
Davos,2018-04-13 11:00:00,2.5,projects,02:30:00
Davos,2018-04-13 11:00:00,3.0,projects,03:00:00
Davos,2018-04-13 11:00:00,2.0,projects,02:00:00
Shae,2018-04-13 10:57:00,3.0,engineering,03:00:00
Shae,2018-04-13 10:57:00,4.0,projects,04:00:00
Hound,2018-04-13 10:56:00,1.0,events,01:00:00
Hound,2018-04-13 10:56:00,7.0,ops and admin,07:00:00
Margaery,2018-04-13 10:52:00,1.0,projects,01:00:00
Margaery,2018-04-13 10:52:00,5.0,projects,05:00:00
Margaery,2018-04-13 10:52:00,2.0,projects,02:00:00
Jorah,2018-04-13 10:46:00,1.5,culture and management,01:30:00
Jorah,2018-04-13 10:46:00,2.0,projects,02:00:00
Jorah,2018-04-13 10:46:00,1.0,projects,01:00:00
Jorah,2018-04-13 10:46:00,2.5,projects,02:30:00
Jorah,2018-04-13 10:46:00,1.0,bizdev,01:00:00
Khal,2018-04-13 10:38:00,7.5,projects,07:30:00
Tormund,2018-04-13 10:33:00,6.0,projects,06:00:00
Robert,2018-04-13 00:00:00,2.0,bizdev,02:00:00
Theon,2018-04-13 00:00:00,2.0,projects,02:00:00
Theon,2018-04-13 00:00:00,0.25,culture and management,00:15:00
